CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
1522,IT_ACT,379,1,2
1523,IPC,66C,1,1
1523,IT_ACT,66D,1,2
1523,IT_ACT,66C,1,3
1524,IPC,66C,1,1
1524,POCSO,66D,1,2
1524,NDPS,66C,1,3
1525,POCSO,392,1,1
1525,POCSO,66D,1,2
1526,IT_ACT,392,1,1
1526,IPC,379,1,2
1526,IPC,20,1,3
1527,NDPS,66D,1,1
1528,IPC,66C,1,1
1528,IT_ACT,302,1,2
1529,POCSO,66D,1,1
1530,POCSO,379,1,1
1530,POCSO,20,1,2
1530,NDPS,302,1,3
1531,IPC,457,1,1
1532,IPC,66C,1,1
1532,IT_ACT,379,1,2
1533,POCSO,392,1,1
1534,IPC,66D,1,1
1534,IT_ACT,302,1,2
1534,IT_ACT,302,1,3
1535,IPC,66D,1,1
1535,IT_ACT,20,1,2
1536,IPC,457,1,1
1536,POCSO,66D,1,2
1536,NDPS,20,1,3
1537,IT_ACT,392,1,1
1537,IPC,66D,1,2
1537,IPC,392,1,3
1538,IPC,379,1,1
1539,NDPS,379,1,1
1540,IT_ACT,379,1,1
1540,POCSO,457,1,2
1540,IT_ACT,66C,1,3
1541,IT_ACT,302,1,1
1542,POCSO,457,1,1
1542,IPC,302,1,2
1542,IT_ACT,392,1,3
1543,IPC,379,1,1
1543,POCSO,66D,1,2
1543,NDPS,66D,1,3
1544,POCSO,20,1,1
1544,POCSO,66D,1,2
1544,POCSO,66C,1,3
1545,IT_ACT,457,1,1
1545,IT_ACT,66D,1,2
1546,NDPS,379,1,1
1546,IPC,302,1,2
1547,IT_ACT,457,1,1
1548,IPC,392,1,1
1548,IT_ACT,20,1,2
1548,IPC,20,1,3
1549,IPC,379,1,1
1550,IPC,379,1,1
1550,POCSO,66C,1,2
1550,IPC,392,1,3
1551,IT_ACT,66D,1,1
1552,NDPS,66C,1,1
1552,IT_ACT,392,1,2
1552,NDPS,379,1,3
1553,IPC,66D,1,1
1554,NDPS,66C,1,1
1554,IPC,20,1,2
1555,IPC,457,1,1
1555,IPC,66D,1,2
1555,IPC,379,1,3
1556,IT_ACT,379,1,1
1557,POCSO,457,1,1
1557,IT_ACT,20,1,2
1558,IT_ACT,66D,1,1
1558,IT_ACT,379,1,2
1559,IPC,20,1,1
1560,IPC,20,1,1
1560,POCSO,66C,1,2
1561,IPC,302,1,1
1561,IT_ACT,302,1,2
1562,IT_ACT,20,1,1
1563,POCSO,457,1,1
1563,IPC,302,1,2
1564,IT_ACT,66D,1,1
1565,IT_ACT,66D,1,1
1566,NDPS,302,1,1
1566,IT_ACT,66D,1,2
1566,IPC,66D,1,3
1567,NDPS,66C,1,1
1568,NDPS,66C,1,1
1569,IT_ACT,457,1,1
1569,POCSO,302,1,2
1570,IPC,66D,1,1
1570,IT_ACT,457,1,2
1570,IPC,66D,1,3
1571,IT_ACT,66C,1,1
1571,POCSO,392,1,2
1571,IPC,457,1,3
1572,IPC,392,1,1
1572,IPC,302,1,2
1572,NDPS,66C,1,3
1573,IPC,66D,1,1
1573,IPC,457,1,2
1573,NDPS,66D,1,3
1574,NDPS,379,1,1
1574,POCSO,20,1,2
1574,NDPS,379,1,3
1575,IT_ACT,66C,1,1
1576,NDPS,66D,1,1
1576,IT_ACT,66D,1,2
1576,IT_ACT,20,1,3
1577,NDPS,66D,1,1
1578,IPC,392,1,1
1578,IPC,302,1,2
1578,NDPS,66C,1,3
1579,NDPS,457,1,1
1580,IPC,392,1,1
1580,IPC,20,1,2
1581,POCSO,20,1,1
1581,IPC,20,1,2
1581,IPC,457,1,3
1582,POCSO,66D,1,1
1583,IPC,20,1,1
1583,IPC,457,1,2
1583,POCSO,302,1,3
1584,IPC,457,1,1
1584,POCSO,392,1,2
1584,NDPS,302,1,3
1585,NDPS,457,1,1
1585,NDPS,66C,1,2
1586,IT_ACT,392,1,1
1586,IPC,302,1,2
1587,NDPS,302,1,1
1587,POCSO,302,1,2
1588,NDPS,66D,1,1
1589,POCSO,66D,1,1
1590,IT_ACT,66C,1,1
1591,NDPS,20,1,1
1591,NDPS,457,1,2
1591,IT_ACT,392,1,3
1592,IPC,392,1,1
1593,IPC,20,1,1
1593,NDPS,457,1,2
1593,NDPS,66D,1,3
1594,IT_ACT,66C,1,1
1594,IPC,302,1,2
1594,NDPS,457,1,3
1595,POCSO,379,1,1
1596,IPC,392,1,1
1596,NDPS,302,1,2
1597,NDPS,66D,1,1
1598,NDPS,66C,1,1
1598,NDPS,379,1,2
1598,IT_ACT,66D,1,3
1599,POCSO,20,1,1
1599,IPC,66D,1,2
1599,POCSO,302,1,3
1600,POCSO,379,1,1
1600,POCSO,457,1,2
1600,IT_ACT,379,1,3
1601,POCSO,379,1,1
1601,POCSO,66D,1,2
1602,IPC,392,1,1
1602,NDPS,20,1,2
1602,NDPS,379,1,3
1603,NDPS,392,1,1
1603,IPC,66D,1,2
1604,POCSO,379,1,1
1605,POCSO,379,1,1
1606,IT_ACT,392,1,1
1606,POCSO,20,1,2
1606,NDPS,66C,1,3
1607,POCSO,379,1,1
1608,IT_ACT,302,1,1
1608,IT_ACT,20,1,2
1609,POCSO,66D,1,1
1610,POCSO,379,1,1
1610,IT_ACT,457,1,2
1610,POCSO,66C,1,3
1611,IT_ACT,457,1,1
1611,IPC,457,1,2
1612,IPC,457,1,1
1613,IPC,457,1,1
1613,IT_ACT,457,1,2
1614,IPC,392,1,1
1614,IPC,457,1,2
1615,NDPS,457,1,1
1615,IPC,66D,1,2
1616,POCSO,20,1,1
1616,IPC,66C,1,2
1617,POCSO,302,1,1
1618,IPC,66C,1,1
1618,NDPS,20,1,2
1618,POCSO,66C,1,3
1619,IPC,302,1,1
1620,IT_ACT,66D,1,1
1620,POCSO,66C,1,2
1621,IT_ACT,66C,1,1
1622,POCSO,66D,1,1
1623,IPC,66D,1,1
1623,NDPS,457,1,2
1624,IT_ACT,66D,1,1
1624,NDPS,392,1,2
1625,POCSO,66C,1,1
1625,IT_ACT,66C,1,2
1625,IPC,20,1,3
1626,IT_ACT,392,1,1
1626,NDPS,379,1,2
1627,IT_ACT,392,1,1
1627,IT_ACT,457,1,2
1628,IT_ACT,457,1,1
1628,IPC,302,1,2
1628,IPC,457,1,3
1629,POCSO,302,1,1
1629,POCSO,66D,1,2
1630,POCSO,457,1,1
1630,POCSO,66D,1,2
1630,IT_ACT,392,1,3
1631,POCSO,66D,1,1
1632,NDPS,20,1,1
1633,IPC,392,1,1
1634,NDPS,302,1,1
1634,IT_ACT,66C,1,2
1635,POCSO,302,1,1
1636,NDPS,379,1,1
1636,NDPS,392,1,2
1637,IPC,66C,1,1
1637,IT_ACT,20,1,2
1638,POCSO,20,1,1
1638,POCSO,392,1,2
1638,IPC,392,1,3
1639,NDPS,20,1,1
1639,IT_ACT,66D,1,2
1639,IPC,392,1,3
1640,IT_ACT,66C,1,1
1640,POCSO,392,1,2
1640,POCSO,457,1,3
1641,IPC,66C,1,1
1642,IT_ACT,66D,1,1
1642,IPC,392,1,2
1643,POCSO,392,1,1
1643,NDPS,379,1,2
1644,NDPS,379,1,1
1644,NDPS,379,1,2
1644,POCSO,457,1,3
1645,IT_ACT,66D,1,1
1645,POCSO,66C,1,2
1645,NDPS,379,1,3
1646,IPC,66D,1,1
1647,IPC,66C,1,1
1647,IT_ACT,392,1,2
1647,IT_ACT,302,1,3
1648,POCSO,302,1,1
1649,POCSO,457,1,1
1649,IT_ACT,457,1,2
1649,NDPS,379,1,3
1650,IT_ACT,379,1,1
1650,NDPS,379,1,2
1651,IPC,66C,1,1
1652,NDPS,379,1,1
1652,IT_ACT,302,1,2
1653,POCSO,20,1,1
1654,POCSO,20,1,1
1654,IPC,66C,1,2
1654,IPC,392,1,3
1655,IT_ACT,66C,1,1
1655,IPC,379,1,2
1655,POCSO,302,1,3
1656,IT_ACT,66C,1,1
1656,IPC,66C,1,2
1656,NDPS,392,1,3
1657,POCSO,457,1,1
1657,NDPS,379,1,2
1658,POCSO,66C,1,1
1658,NDPS,66D,1,2
1658,NDPS,457,1,3
1659,IT_ACT,20,1,1
1660,POCSO,20,1,1
1661,NDPS,66D,1,1
1662,NDPS,457,1,1
1662,IT_ACT,20,1,2
1663,IT_ACT,457,1,1
1664,POCSO,302,1,1
1664,IPC,66C,1,2
1664,POCSO,20,1,3
1665,IPC,379,1,1
1665,IT_ACT,379,1,2
1665,IT_ACT,66C,1,3
1666,NDPS,302,1,1
1666,NDPS,66D,1,2
1667,IT_ACT,379,1,1
1667,IT_ACT,392,1,2
1668,IPC,66D,1,1
1668,IT_ACT,392,1,2
1668,POCSO,302,1,3
1669,POCSO,379,1,1
1669,NDPS,379,1,2
1670,NDPS,66D,1,1
1670,POCSO,66D,1,2
1671,POCSO,379,1,1
1672,NDPS,20,1,1
1673,NDPS,66C,1,1
1673,NDPS,379,1,2
1674,IT_ACT,457,1,1
1674,IPC,66D,1,2
1674,IPC,379,1,3
1675,POCSO,457,1,1
1676,NDPS,66D,1,1
1677,NDPS,66D,1,1
1677,IT_ACT,392,1,2
1678,NDPS,457,1,1
1679,NDPS,457,1,1
1680,IPC,66C,1,1
1681,IT_ACT,379,1,1
1681,IPC,302,1,2
1682,POCSO,379,1,1
1682,NDPS,379,1,2
1683,NDPS,392,1,1
1683,IPC,379,1,2
1684,POCSO,20,1,1
1685,IT_ACT,66C,1,1
1686,IPC,392,1,1
1686,IPC,66D,1,2
1687,POCSO,66C,1,1
1687,IT_ACT,457,1,2
1687,IPC,457,1,3
1688,POCSO,457,1,1
1688,NDPS,20,1,2
1689,IPC,379,1,1
1689,IPC,302,1,2
1689,POCSO,66D,1,3
1690,NDPS,66D,1,1
1690,NDPS,66C,1,2
1691,IPC,302,1,1
1692,POCSO,379,1,1
1693,NDPS,20,1,1
1694,IT_ACT,379,1,1
1695,NDPS,20,1,1
1695,IPC,302,1,2
1696,IPC,66D,1,1
1697,IPC,392,1,1
1697,IT_ACT,20,1,2
1697,NDPS,66D,1,3
1698,POCSO,20,1,1
1699,POCSO,66C,1,1
1699,POCSO,302,1,2
1699,IT_ACT,20,1,3
1700,IPC,66C,1,1
1701,NDPS,20,1,1
1701,NDPS,379,1,2
1701,POCSO,66C,1,3
1702,IT_ACT,20,1,1
1702,NDPS,66C,1,2
1702,IPC,379,1,3
1703,IT_ACT,457,1,1
1704,IPC,379,1,1
1705,POCSO,20,1,1
1705,POCSO,302,1,2
1706,POCSO,302,1,1
1706,POCSO,457,1,2
1706,IPC,302,1,3
1707,POCSO,379,1,1
1707,NDPS,302,1,2
1707,POCSO,457,1,3
1708,POCSO,379,1,1
1708,POCSO,66D,1,2
1708,IPC,66D,1,3
1709,IT_ACT,457,1,1
1709,NDPS,457,1,2
1710,IPC,66D,1,1
1710,NDPS,379,1,2
1710,IT_ACT,457,1,3
1711,IT_ACT,66C,1,1
1712,POCSO,302,1,1
1713,NDPS,392,1,1
1713,NDPS,302,1,2
1714,NDPS,457,1,1
1714,NDPS,457,1,2
1714,IT_ACT,392,1,3
1715,NDPS,302,1,1
1715,POCSO,302,1,2
1715,POCSO,379,1,3
1716,NDPS,66D,1,1
1716,IT_ACT,302,1,2
1716,IPC,302,1,3
1717,POCSO,66C,1,1
1717,POCSO,66D,1,2
1717,IPC,302,1,3
1718,NDPS,457,1,1
1718,NDPS,379,1,2
1718,IPC,392,1,3
1719,NDPS,66C,1,1
1719,POCSO,302,1,2
1719,POCSO,66D,1,3
1720,POCSO,66D,1,1
1721,IPC,302,1,1
1721,IT_ACT,392,1,2
1722,IPC,66D,1,1
1723,IT_ACT,66D,1,1
1724,IT_ACT,66D,1,1
1724,IT_ACT,392,1,2
1724,NDPS,392,1,3
1725,IPC,392,1,1
1725,IT_ACT,379,1,2
1725,IT_ACT,457,1,3
1726,IPC,457,1,1
1726,POCSO,457,1,2
1726,NDPS,66C,1,3
1727,IT_ACT,379,1,1
1727,POCSO,302,1,2
1727,IPC,379,1,3
1728,POCSO,457,1,1
1729,IPC,379,1,1
1729,POCSO,302,1,2
1729,IPC,392,1,3
1730,POCSO,20,1,1
1730,NDPS,66D,1,2
1731,POCSO,66D,1,1
1731,IT_ACT,66C,1,2
1731,NDPS,457,1,3
1732,NDPS,20,1,1
1732,IPC,66C,1,2
1733,IT_ACT,66D,1,1
1733,IT_ACT,379,1,2
1734,NDPS,302,1,1
1734,POCSO,20,1,2
1735,IT_ACT,302,1,1
1735,POCSO,457,1,2
1735,IT_ACT,20,1,3
1736,IT_ACT,302,1,1
1736,POCSO,392,1,2
1736,IPC,379,1,3
1737,POCSO,457,1,1
1738,NDPS,392,1,1
1739,POCSO,302,1,1
1740,IPC,66D,1,1
1740,IT_ACT,20,1,2
1740,NDPS,20,1,3
1741,POCSO,457,1,1
1742,IPC,379,1,1
1742,IT_ACT,66D,1,2
1742,IPC,457,1,3
1743,POCSO,66C,1,1
1743,IPC,66D,1,2
1744,NDPS,66C,1,1
1744,IT_ACT,392,1,2
1744,IT_ACT,20,1,3
1745,POCSO,302,1,1
1745,POCSO,392,1,2
1746,IPC,379,1,1
1747,IT_ACT,66C,1,1
1748,NDPS,379,1,1
1749,POCSO,66C,1,1
1749,IT_ACT,302,1,2
1749,NDPS,66C,1,3
1750,NDPS,20,1,1
1750,NDPS,20,1,2
1751,IPC,392,1,1
1751,NDPS,302,1,2
1752,IPC,457,1,1
1752,IPC,392,1,2
1753,POCSO,302,1,1
1753,IPC,20,1,2
1753,POCSO,66C,1,3
1754,IT_ACT,379,1,1
1754,POCSO,302,1,2
1754,NDPS,302,1,3
1755,POCSO,66D,1,1
1755,NDPS,457,1,2
1756,NDPS,457,1,1
1756,POCSO,379,1,2
1756,IPC,379,1,3
1757,IT_ACT,302,1,1
1757,IT_ACT,66C,1,2
1757,NDPS,392,1,3
1758,NDPS,392,1,1
1758,POCSO,457,1,2
1759,POCSO,392,1,1
1759,IPC,457,1,2
1760,NDPS,457,1,1
1760,IT_ACT,302,1,2
1760,POCSO,20,1,3
1761,NDPS,66C,1,1
1762,IT_ACT,66C,1,1
1763,IT_ACT,302,1,1
1763,IT_ACT,20,1,2
1764,POCSO,392,1,1
1764,NDPS,66C,1,2
1765,NDPS,392,1,1
1765,NDPS,379,1,2
1766,IT_ACT,66D,1,1
1767,NDPS,457,1,1
1768,POCSO,392,1,1
1768,POCSO,20,1,2
1769,POCSO,66C,1,1
1770,NDPS,302,1,1
1771,NDPS,66C,1,1
1771,POCSO,302,1,2
1771,NDPS,457,1,3
1772,POCSO,66C,1,1
1772,POCSO,66C,1,2
1773,IT_ACT,457,1,1
1773,IT_ACT,392,1,2
1774,IPC,457,1,1
1774,IPC,379,1,2
1775,NDPS,457,1,1
1775,IT_ACT,302,1,2
1775,POCSO,379,1,3
1776,POCSO,20,1,1
1776,IT_ACT,392,1,2
1777,NDPS,302,1,1
1777,POCSO,379,1,2
1777,IT_ACT,66C,1,3
1778,IPC,66D,1,1
1778,POCSO,379,1,2
1778,POCSO,457,1,3
1779,IT_ACT,66C,1,1
1780,IPC,20,1,1
1781,IPC,20,1,1
1781,POCSO,66D,1,2
1781,POCSO,302,1,3
1782,IT_ACT,379,1,1
1782,POCSO,392,1,2
1783,IPC,20,1,1
1783,IT_ACT,20,1,2
1784,IT_ACT,66C,1,1
1784,IT_ACT,66D,1,2
1785,NDPS,379,1,1
1785,IPC,457,1,2
1786,IT_ACT,392,1,1
1787,IT_ACT,457,1,1
1787,POCSO,302,1,2
1788,IT_ACT,392,1,1
1788,NDPS,66C,1,2
1789,IT_ACT,457,1,1
1790,IPC,302,1,1
1790,POCSO,379,1,2
1790,IT_ACT,66D,1,3
1791,NDPS,379,1,1
1791,IT_ACT,302,1,2
1791,POCSO,20,1,3
1792,IT_ACT,392,1,1
1792,NDPS,302,1,2
1793,NDPS,20,1,1
1793,IT_ACT,457,1,2
1794,IPC,302,1,1
1794,IT_ACT,20,1,2
1794,IT_ACT,66D,1,3
1795,IT_ACT,392,1,1
1796,POCSO,66D,1,1
1796,POCSO,302,1,2
1797,IPC,379,1,1
1797,IT_ACT,302,1,2
1797,IPC,66D,1,3
1798,IT_ACT,392,1,1
1799,IT_ACT,379,1,1
1799,IT_ACT,66C,1,2
1799,IT_ACT,379,1,3
1800,IT_ACT,66D,1,1
1801,IT_ACT,66C,1,1
1801,IPC,379,1,2
1801,IPC,457,1,3
1802,POCSO,20,1,1
1803,POCSO,379,1,1
1804,IPC,302,1,1
1805,NDPS,20,1,1
1805,IPC,66C,1,2
1806,IT_ACT,20,1,1
1806,POCSO,66C,1,2
1807,NDPS,66C,1,1
1807,POCSO,457,1,2
1808,NDPS,66C,1,1
1808,NDPS,20,1,2
1809,POCSO,392,1,1
1810,POCSO,20,1,1
1811,IT_ACT,66C,1,1
1811,NDPS,66C,1,2
1812,IT_ACT,66D,1,1
1812,NDPS,302,1,2
1812,IPC,66C,1,3
1813,IT_ACT,66D,1,1
1813,POCSO,20,1,2
1814,IT_ACT,379,1,1
1815,IPC,302,1,1
1816,IT_ACT,66C,1,1
1817,POCSO,20,1,1
1817,IPC,66D,1,2
1818,IPC,20,1,1
1819,POCSO,392,1,1
1819,IT_ACT,66C,1,2
1819,IPC,66D,1,3
1820,IT_ACT,20,1,1
1820,IPC,66C,1,2
1820,IT_ACT,302,1,3
1821,POCSO,302,1,1
1821,NDPS,66C,1,2
1822,POCSO,66C,1,1
1822,NDPS,20,1,2
1823,IT_ACT,66D,1,1
1823,IPC,302,1,2
1824,POCSO,302,1,1
1825,IT_ACT,379,1,1
1826,IPC,66D,1,1
1826,POCSO,457,1,2
1827,POCSO,379,1,1
1827,NDPS,457,1,2
1828,IT_ACT,66D,1,1
1829,IT_ACT,457,1,1
1829,IPC,20,1,2
1829,IPC,20,1,3
1830,IPC,302,1,1
1831,POCSO,302,1,1
1831,NDPS,20,1,2
1832,POCSO,20,1,1
1833,NDPS,457,1,1
1834,IT_ACT,66C,1,1
1835,IPC,66C,1,1
1836,POCSO,392,1,1
1837,NDPS,379,1,1
1837,IPC,20,1,2
1837,POCSO,66D,1,3
1838,IT_ACT,392,1,1
1839,NDPS,66D,1,1
1840,IT_ACT,457,1,1
1840,POCSO,20,1,2
1841,IT_ACT,20,1,1
1841,IPC,392,1,2
1842,IPC,379,1,1
1842,NDPS,392,1,2
1843,IT_ACT,457,1,1
1843,NDPS,379,1,2
1844,IPC,66D,1,1
1844,IPC,302,1,2
1844,IT_ACT,66C,1,3
1845,IPC,20,1,1
1845,IPC,66C,1,2
1845,POCSO,457,1,3
1846,IPC,457,1,1
1846,IT_ACT,66C,1,2
1846,IPC,66D,1,3
1847,POCSO,457,1,1
1848,IPC,66D,1,1
1849,IT_ACT,392,1,1
1849,IPC,392,1,2
1849,NDPS,457,1,3
1850,IT_ACT,302,1,1
1850,IPC,66C,1,2
1850,POCSO,20,1,3
1851,IPC,66D,1,1
1851,NDPS,379,1,2
1852,IT_ACT,379,1,1
1853,POCSO,20,1,1
1853,NDPS,392,1,2
1853,POCSO,20,1,3
1854,POCSO,457,1,1
1854,IPC,392,1,2
1854,IPC,457,1,3
1855,POCSO,392,1,1
1855,POCSO,457,1,2
1856,IT_ACT,302,1,1
1856,POCSO,66D,1,2
1856,IPC,392,1,3
1857,IT_ACT,379,1,1
1858,NDPS,392,1,1
1859,NDPS,66C,1,1
1859,NDPS,457,1,2
1859,IT_ACT,392,1,3
1860,POCSO,66D,1,1
1860,POCSO,379,1,2
1860,IPC,20,1,3
1861,NDPS,66D,1,1
1862,NDPS,20,1,1
1862,NDPS,20,1,2
1863,IPC,66C,1,1
1864,NDPS,66C,1,1
1864,IPC,457,1,2
1865,IPC,457,1,1
1865,NDPS,20,1,2
1866,POCSO,392,1,1
1866,IPC,302,1,2
1867,NDPS,302,1,1
1867,IPC,66D,1,2
1868,IPC,457,1,1
1869,NDPS,66D,1,1
1870,IT_ACT,379,1,1
1870,NDPS,302,1,2
1870,IT_ACT,392,1,3
1871,IT_ACT,66D,1,1
1871,IPC,302,1,2
1872,NDPS,457,1,1
1873,POCSO,302,1,1
1873,NDPS,66C,1,2
1873,IPC,66D,1,3
1874,IPC,66C,1,1
1875,POCSO,457,1,1
1875,IPC,20,1,2
1875,NDPS,302,1,3
1876,IPC,457,1,1
1876,POCSO,457,1,2
1877,IT_ACT,20,1,1
1878,NDPS,20,1,1
1879,NDPS,302,1,1
1879,POCSO,66C,1,2
1879,IT_ACT,379,1,3
1880,IPC,392,1,1
1881,IPC,66C,1,1
1881,IPC,457,1,2
1882,NDPS,66D,1,1
1883,POCSO,379,1,1
1883,NDPS,392,1,2
1884,IPC,457,1,1
1884,IPC,457,1,2
1884,NDPS,66D,1,3
1885,POCSO,392,1,1
1885,IPC,20,1,2
1886,NDPS,392,1,1
1886,NDPS,457,1,2
1887,NDPS,457,1,1
1888,NDPS,66D,1,1
1888,IT_ACT,379,1,2
1888,POCSO,20,1,3
1889,IPC,392,1,1
1889,POCSO,66C,1,2
1890,IPC,302,1,1
1890,IT_ACT,66D,1,2
1891,IPC,20,1,1
1891,IT_ACT,66D,1,2
1892,IPC,66D,1,1
1892,IT_ACT,392,1,2
1893,NDPS,302,1,1
1894,IT_ACT,392,1,1
1894,IT_ACT,457,1,2
1895,IPC,66C,1,1
1895,IPC,379,1,2
1895,IPC,20,1,3
1896,NDPS,66C,1,1
1896,IT_ACT,392,1,2
1897,POCSO,302,1,1
1897,NDPS,379,1,2
1897,IPC,457,1,3
1898,IT_ACT,392,1,1
1898,IPC,457,1,2
1899,NDPS,302,1,1
1900,IPC,20,1,1
1900,POCSO,66D,1,2
1900,NDPS,302,1,3
1901,IT_ACT,392,1,1
1902,IT_ACT,302,1,1
1902,POCSO,66D,1,2
1903,NDPS,457,1,1
1903,IT_ACT,20,1,2
1903,IT_ACT,66C,1,3
1904,IT_ACT,379,1,1
1904,POCSO,457,1,2
1905,IPC,379,1,1
1905,POCSO,66D,1,2
1906,POCSO,302,1,1
1906,IPC,379,1,2
1907,POCSO,457,1,1
1907,POCSO,66C,1,2
1908,NDPS,457,1,1
1909,POCSO,66C,1,1
1910,NDPS,20,1,1
1910,IPC,66D,1,2
1911,IPC,66C,1,1
1911,NDPS,66C,1,2
1912,NDPS,302,1,1
1913,IT_ACT,302,1,1
1914,IT_ACT,66D,1,1
1914,NDPS,20,1,2
1915,NDPS,20,1,1
1915,POCSO,20,1,2
1915,POCSO,66D,1,3
1916,POCSO,20,1,1
1916,POCSO,379,1,2
1916,IPC,302,1,3
1917,NDPS,66C,1,1
1918,IT_ACT,379,1,1
1918,NDPS,302,1,2
1918,POCSO,66D,1,3
1919,IPC,302,1,1
1919,NDPS,457,1,2
1919,IT_ACT,20,1,3
1920,IT_ACT,379,1,1
1921,IT_ACT,379,1,1
1921,POCSO,302,1,2
1921,IPC,66C,1,3
1922,POCSO,20,1,1
1923,IPC,302,1,1
1924,IT_ACT,302,1,1
1924,IT_ACT,302,1,2
1924,IT_ACT,457,1,3
1925,IT_ACT,379,1,1
1925,NDPS,379,1,2
1926,IPC,392,1,1
1926,IPC,20,1,2
1927,IPC,20,1,1
1927,IT_ACT,302,1,2
1927,POCSO,66C,1,3
1928,IPC,66D,1,1
1929,NDPS,457,1,1
1929,IT_ACT,379,1,2
1930,NDPS,392,1,1
1930,IT_ACT,457,1,2
1931,POCSO,66C,1,1
1932,IT_ACT,20,1,1
1932,IT_ACT,379,1,2
1932,IPC,457,1,3
1933,POCSO,66C,1,1
1933,NDPS,302,1,2
1934,POCSO,66C,1,1
1935,NDPS,457,1,1
1935,NDPS,392,1,2
1935,IT_ACT,302,1,3
1936,NDPS,66C,1,1
1936,IPC,379,1,2
1936,IT_ACT,379,1,3
1937,NDPS,66C,1,1
1937,POCSO,379,1,2
1938,POCSO,457,1,1
1938,IPC,302,1,2
1939,NDPS,302,1,1
1939,IT_ACT,379,1,2
1939,POCSO,20,1,3
1940,IT_ACT,66C,1,1
1941,POCSO,379,1,1
1942,IPC,302,1,1
1942,IT_ACT,66D,1,2
1942,NDPS,392,1,3
1943,IPC,20,1,1
1943,POCSO,20,1,2
1943,POCSO,379,1,3
1944,IT_ACT,302,1,1
1944,POCSO,379,1,2
1944,IPC,302,1,3
1945,NDPS,302,1,1
1945,IPC,302,1,2
1945,IT_ACT,392,1,3
1946,POCSO,379,1,1
1947,POCSO,392,1,1
1947,IT_ACT,66C,1,2
1947,IT_ACT,66C,1,3
1948,NDPS,379,1,1
1948,IT_ACT,379,1,2
1948,POCSO,66C,1,3
1949,NDPS,379,1,1
1950,IT_ACT,20,1,1
1950,IT_ACT,66D,1,2
1950,NDPS,457,1,3
1951,POCSO,66C,1,1
1951,IT_ACT,392,1,2
1951,IT_ACT,66C,1,3
1952,IT_ACT,379,1,1
1953,IPC,302,1,1
1953,IT_ACT,66C,1,2
1954,NDPS,392,1,1
1954,IT_ACT,457,1,2
1954,POCSO,302,1,3
1955,IPC,66D,1,1
1955,IPC,457,1,2
1955,NDPS,392,1,3
1956,IPC,66C,1,1
1956,IPC,20,1,2
1956,IPC,379,1,3
1957,IT_ACT,20,1,1
1958,IPC,20,1,1
1959,IPC,66C,1,1
1959,IPC,379,1,2
1960,NDPS,457,1,1
1960,IT_ACT,66C,1,2
1960,NDPS,457,1,3
1961,IT_ACT,392,1,1
1962,NDPS,457,1,1
1962,NDPS,66C,1,2
1962,POCSO,20,1,3
1963,NDPS,66C,1,1
1964,IT_ACT,457,1,1
1964,NDPS,457,1,2
1965,POCSO,379,1,1
1965,IT_ACT,66D,1,2
1966,NDPS,379,1,1
1966,IT_ACT,457,1,2
1966,IT_ACT,457,1,3
1967,IPC,302,1,1
1968,POCSO,379,1,1
1968,IT_ACT,66C,1,2
1968,IPC,20,1,3
1969,IPC,66D,1,1
1969,IT_ACT,66C,1,2
1970,POCSO,66D,1,1
1971,POCSO,457,1,1
1971,POCSO,392,1,2
1972,IPC,379,1,1
1972,IT_ACT,20,1,2
1973,IPC,20,1,1
1974,IT_ACT,20,1,1
1975,POCSO,457,1,1
1975,IT_ACT,457,1,2
1976,POCSO,392,1,1
1976,IPC,392,1,2
1976,IPC,457,1,3
1977,IPC,20,1,1
1977,POCSO,457,1,2
1977,NDPS,392,1,3
1978,IT_ACT,66D,1,1
1978,POCSO,302,1,2
1978,IPC,66C,1,3
1979,IPC,392,1,1
1980,POCSO,392,1,1
1980,IT_ACT,66C,1,2
1981,NDPS,20,1,1
1981,POCSO,302,1,2
1981,IPC,392,1,3
1982,NDPS,302,1,1
1982,IT_ACT,392,1,2
1982,NDPS,302,1,3
1983,IPC,20,1,1
1983,IPC,302,1,2
1983,POCSO,457,1,3
1984,IT_ACT,20,1,1
1985,NDPS,457,1,1
1985,IPC,457,1,2
1985,IT_ACT,392,1,3
1986,IT_ACT,457,1,1
1987,IPC,66D,1,1
1988,IT_ACT,302,1,1
1989,POCSO,392,1,1
1990,IPC,66C,1,1
1991,POCSO,20,1,1
1992,IPC,302,1,1
1992,POCSO,66C,1,2
1992,NDPS,66C,1,3
1993,POCSO,20,1,1
1993,IT_ACT,392,1,2
1993,IT_ACT,20,1,3
1994,IT_ACT,392,1,1
1994,NDPS,302,1,2
1994,IT_ACT,66C,1,3
1995,IT_ACT,302,1,1
1995,POCSO,302,1,2
1996,IPC,379,1,1
1996,IT_ACT,20,1,2
1996,POCSO,66C,1,3
1997,POCSO,20,1,1
1997,NDPS,20,1,2
1997,IPC,66D,1,3
1998,NDPS,392,1,1
1998,IPC,66D,1,2
1999,NDPS,66C,1,1
1999,IPC,392,1,2
2000,POCSO,20,1,1
2000,POCSO,66C,1,2
2001,POCSO,66D,1,1
2001,NDPS,379,1,2
2001,POCSO,379,1,3
2002,IPC,379,1,1
2002,IPC,66D,1,2
2002,NDPS,379,1,3
