ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1038,1590,1,2026-02-12 21:00:00,1,1005,3037,9263,4015,2780,1,0
1039,1591,2,2025-12-16 23:00:00,1,1002,3012,9121,4014,2781,1,0
1040,1592,2,2025-02-09 11:00:00,1,1002,3011,9104,4003,2782,1,0
1041,1593,2,2025-04-01 17:00:00,1,1003,3017,9095,4005,2783,1,0
1042,1594,2,2025-03-31 22:00:00,1,1001,3002,9160,4006,2786,1,0
1043,1595,1,2025-10-24 16:00:00,1,1001,3005,9010,4008,2789,1,0
1044,1598,1,2025-08-20 10:00:00,1,1005,3037,9117,4009,2794,1,0
1045,1599,1,2026-01-16 04:00:00,1,1003,3019,9281,4006,2795,1,0
1046,1600,2,2025-04-25 20:00:00,1,1005,3037,9033,4013,2796,1,0
1047,1601,1,2025-08-05 22:00:00,1,1005,3040,9028,4013,2799,1,0
1048,1602,1,2025-03-11 08:00:00,1,1004,3025,9252,4005,2800,1,0
1049,1604,1,2025-05-02 21:00:00,1,1003,3018,9230,4015,2803,1,0
1050,1605,1,2025-06-23 01:00:00,1,1005,3038,9181,4006,2804,1,0
1051,1608,1,2025-09-22 14:00:00,1,1002,3011,9181,4001,2807,1,0
1052,1610,2,2025-03-05 03:00:00,1,1003,3021,9331,4011,2810,1,0
1053,1611,2,2025-06-14 11:00:00,1,1004,3026,9363,4013,2813,1,0
1054,1612,1,2026-03-03 14:00:00,1,1003,3017,9165,4008,2814,1,0
1055,1613,1,2025-06-23 18:00:00,1,1005,3039,9097,4011,2815,1,0
1056,1616,1,2025-08-18 00:00:00,1,1002,3011,9174,4010,2823,1,0
1057,1617,1,2025-01-26 22:00:00,1,1002,3016,9211,4006,2824,1,0
1058,1618,1,2025-05-11 09:00:00,1,1004,3031,9075,4006,2825,1,0
1059,1619,2,2025-01-07 10:00:00,1,1001,3005,9305,4009,2828,1,0
1060,1620,2,2025-04-03 17:00:00,1,1003,3024,9146,4006,2831,1,0
1061,1622,2,2026-02-28 12:00:00,1,1003,3023,9057,4005,2834,1,0
1062,1623,2,2025-12-21 10:00:00,1,1002,3012,9263,4014,2835,1,0
1063,1624,2,2025-01-21 15:00:00,1,1005,3037,9253,4014,2838,1,0
1064,1625,2,2025-01-15 07:00:00,1,1003,3022,9157,4010,2839,1,0
1065,1630,2,2026-03-10 06:00:00,1,1005,3037,9335,4006,2849,1,0
1066,1631,2,2026-02-24 05:00:00,1,1002,3011,9385,4009,2850,1,0
1067,1635,2,2025-04-01 05:00:00,1,1002,3015,9153,4013,2857,1,0
1068,1636,2,2025-07-28 11:00:00,1,1002,3013,9257,4004,2859,1,0
1069,1638,2,2025-02-11 05:00:00,1,1002,3013,9121,4015,2863,1,0
1070,1639,2,2025-06-22 07:00:00,1,1004,3027,9325,4005,2865,1,0
1071,1641,2,2025-09-02 18:00:00,1,1005,3035,9113,4010,2869,1,0
1072,1642,2,2025-07-18 18:00:00,1,1002,3016,9118,4005,2871,1,0
1073,1646,2,2025-02-12 21:00:00,1,1003,3018,9070,4008,2882,1,0
1074,1651,1,2025-11-01 04:00:00,1,1003,3018,9334,4001,2892,1,0
1075,1652,1,2026-01-04 17:00:00,1,1002,3014,9162,4003,2893,1,0
1076,1653,2,2025-11-27 07:00:00,1,1004,3027,9097,4015,2894,1,0
1077,1654,2,2025-02-28 21:00:00,1,1001,3008,9121,4015,2895,1,0
1078,1655,1,2025-11-01 17:00:00,1,1005,3039,9058,4002,2898,1,0
1079,1656,1,2026-01-05 21:00:00,1,1002,3013,9102,4004,2900,1,0
1080,1658,2,2025-01-26 13:00:00,1,1003,3023,9389,4010,2902,1,0
1081,1660,2,2026-01-04 11:00:00,1,1002,3011,9071,4005,2908,1,0
1082,1662,2,2025-08-23 13:00:00,1,1005,3036,9028,4005,2911,1,0
1083,1663,2,2025-10-06 20:00:00,1,1005,3037,9106,4012,2914,1,0
1084,1665,2,2026-01-07 06:00:00,1,1005,3039,9380,4010,2916,1,0
1085,1666,1,2025-02-01 23:00:00,1,1001,3004,9357,4001,2917,1,0
1086,1667,1,2026-01-19 15:00:00,1,1004,3031,9331,4007,2920,1,0
1087,1669,1,2025-01-30 00:00:00,1,1005,3038,9092,4010,2923,1,0
1088,1670,1,2025-08-11 19:00:00,1,1003,3021,9027,4015,2924,1,0
1089,1671,1,2025-06-01 18:00:00,1,1004,3026,9290,4007,2925,1,0
1090,1672,1,2025-08-26 15:00:00,1,1001,3008,9191,4003,2926,1,0
1091,1674,2,2025-11-30 10:00:00,1,1002,3012,9348,4001,2929,1,0
1092,1677,1,2025-04-17 07:00:00,1,1002,3016,9264,4007,2934,1,0
1093,1678,1,2025-10-11 08:00:00,1,1002,3014,9333,4014,2937,1,0
1094,1679,1,2025-02-02 05:00:00,1,1002,3010,9026,4010,2939,1,0
1095,1680,1,2025-05-14 13:00:00,1,1001,3002,9004,4003,2940,1,0
1096,1684,2,2026-03-20 18:00:00,1,1003,3021,9250,4003,2948,1,0
1097,1685,1,2025-06-26 17:00:00,1,1004,3026,9015,4007,2949,1,0
1098,1687,1,2025-10-05 23:00:00,1,1002,3009,9210,4005,2955,1,0
1099,1688,1,2025-04-26 13:00:00,1,1001,3001,9024,4006,2957,1,0
1100,1689,2,2025-05-02 19:00:00,1,1003,3020,9223,4004,2960,1,0
1101,1691,2,2025-11-30 09:00:00,1,1003,3018,9117,4003,2963,1,0
1102,1695,2,2026-01-30 06:00:00,1,1004,3032,9001,4003,2968,1,0
1103,1698,2,2025-11-27 01:00:00,1,1002,3009,9284,4010,2976,1,0
1104,1699,2,2026-01-19 23:00:00,1,1003,3024,9052,4008,2978,1,0
1105,1700,1,2025-06-20 02:00:00,1,1004,3031,9379,4001,2980,1,0
1106,1702,2,2026-01-29 23:00:00,1,1003,3018,9248,4007,2984,1,0
1107,1704,1,2025-01-10 21:00:00,1,1002,3015,9297,4002,2987,1,0
1108,1705,2,2025-02-20 06:00:00,1,1003,3019,9071,4009,2989,1,0
1109,1707,2,2025-08-09 23:00:00,1,1001,3005,9203,4013,2992,1,0
1110,1708,1,2025-11-30 18:00:00,1,1005,3040,9011,4015,2993,1,0
1111,1711,2,2025-11-06 13:00:00,1,1005,3033,9198,4007,2997,1,0
1112,1712,2,2025-12-18 10:00:00,1,1005,3035,9248,4012,2998,1,0
1113,1713,1,2025-07-22 09:00:00,1,1004,3025,9377,4002,2999,1,0
1114,1714,2,2025-02-28 04:00:00,1,1001,3008,9158,4012,3001,1,0
1115,1716,1,2025-11-08 01:00:00,1,1001,3007,9094,4004,3003,1,0
1116,1717,2,2026-01-30 04:00:00,1,1005,3037,9190,4004,3004,1,0
1117,1718,2,2026-03-12 07:00:00,1,1005,3036,9122,4008,3005,1,0
1118,1719,1,2025-10-16 01:00:00,1,1003,3024,9087,4005,3006,1,0
1119,1721,2,2025-02-19 06:00:00,1,1002,3012,9233,4015,3009,1,0
1120,1722,1,2025-09-02 05:00:00,1,1004,3031,9215,4006,3010,1,0
1121,1724,2,2025-05-29 11:00:00,1,1005,3033,9274,4003,3015,1,0
1122,1725,1,2025-05-18 22:00:00,1,1002,3016,9176,4013,3017,1,0
1123,1728,1,2025-12-05 11:00:00,1,1005,3040,9351,4012,3023,1,0
1124,1729,2,2025-11-12 21:00:00,1,1001,3008,9243,4012,3024,1,0
1125,1736,1,2025-04-10 23:00:00,1,1001,3008,9148,4010,3039,1,0
1126,1740,2,2025-10-25 02:00:00,1,1005,3036,9067,4011,3046,1,0
1127,1744,2,2025-11-08 08:00:00,1,1002,3011,9311,4006,3053,1,0
1128,1747,2,2025-05-07 20:00:00,1,1001,3004,9379,4008,3057,1,0
1129,1748,1,2026-03-19 08:00:00,1,1003,3020,9175,4009,3059,1,0
1130,1752,1,2026-01-31 18:00:00,1,1003,3017,9258,4013,3068,1,0
1131,1753,2,2025-12-20 07:00:00,1,1002,3016,9067,4011,3070,1,0
1132,1754,2,2025-04-10 04:00:00,1,1003,3022,9387,4005,3071,1,0
1133,1756,2,2026-01-11 06:00:00,1,1001,3002,9275,4015,3075,1,0
1134,1758,2,2025-03-03 17:00:00,1,1005,3039,9223,4012,3078,1,0
1135,1761,2,2025-04-06 00:00:00,1,1005,3035,9148,4012,3082,1,0
1136,1765,2,2025-09-15 02:00:00,1,1001,3005,9104,4003,3088,1,0
1137,1766,1,2026-02-23 08:00:00,1,1003,3020,9284,4001,3089,1,0
1138,1767,2,2025-07-31 13:00:00,1,1005,3034,9119,4002,3090,1,0
1139,1772,2,2025-05-19 18:00:00,1,1003,3021,9289,4013,3097,1,0
1140,1773,1,2025-06-18 16:00:00,1,1004,3031,9127,4010,3098,1,0
1141,1774,2,2026-01-26 01:00:00,1,1002,3016,9342,4009,3102,1,0
1142,1775,1,2025-01-02 13:00:00,1,1003,3017,9048,4004,3104,1,0
1143,1776,2,2025-07-23 07:00:00,1,1003,3024,9075,4011,3105,1,0
1144,1777,1,2025-07-11 11:00:00,1,1003,3020,9147,4012,3107,1,0
1145,1778,2,2025-09-24 18:00:00,1,1002,3016,9105,4007,3108,1,0
1146,1780,2,2025-07-10 07:00:00,1,1004,3025,9161,4011,3112,1,0
1147,1782,2,2025-04-18 08:00:00,1,1002,3010,9046,4002,3117,1,0
1148,1783,2,2025-08-30 01:00:00,1,1005,3039,9024,4006,3122,1,0
1149,1784,1,2025-11-07 07:00:00,1,1003,3023,9053,4006,3123,1,0
1150,1786,1,2025-01-07 02:00:00,1,1001,3005,9323,4003,3127,1,0
1151,1787,1,2025-03-10 10:00:00,1,1003,3019,9328,4011,3128,1,0
1152,1788,2,2025-01-31 13:00:00,1,1003,3023,9095,4008,3129,1,0
1153,1789,1,2025-01-13 18:00:00,1,1003,3022,9297,4011,3131,1,0
1154,1790,1,2025-09-26 03:00:00,1,1001,3007,9302,4001,3132,1,0
1155,1791,1,2025-06-14 21:00:00,1,1002,3011,9172,4004,3134,1,0
1156,1793,2,2025-07-07 16:00:00,1,1003,3017,9119,4001,3137,1,0
1157,1794,2,2025-05-05 16:00:00,1,1005,3036,9359,4014,3139,1,0
1158,1795,1,2025-02-09 07:00:00,1,1005,3039,9154,4013,3141,1,0
1159,1797,2,2025-06-21 02:00:00,1,1001,3003,9031,4011,3145,1,0
1160,1798,1,2026-03-28 20:00:00,1,1003,3023,9217,4001,3148,1,0
1161,1799,2,2025-10-17 23:00:00,1,1003,3017,9170,4006,3150,1,0
1162,1800,1,2026-03-12 19:00:00,1,1003,3024,9103,4005,3151,1,0
1163,1801,1,2025-11-23 18:00:00,1,1005,3036,9169,4006,3154,1,0
1164,1803,1,2025-09-24 17:00:00,1,1005,3036,9044,4015,3159,1,0
1165,1804,1,2025-03-04 09:00:00,1,1004,3025,9079,4009,3160,1,0
1166,1805,2,2025-11-26 08:00:00,1,1005,3033,9289,4008,3162,1,0
1167,1807,2,2025-12-16 08:00:00,1,1001,3006,9331,4005,3165,1,0
1168,1808,2,2025-02-21 23:00:00,1,1005,3037,9382,4002,3167,1,0
1169,1809,1,2025-11-30 11:00:00,1,1001,3002,9014,4009,3168,1,0
1170,1810,1,2025-10-01 09:00:00,1,1001,3004,9279,4010,3171,1,0
1171,1812,1,2026-02-11 15:00:00,1,1004,3027,9181,4012,3173,1,0
1172,1813,1,2025-03-04 00:00:00,1,1002,3011,9051,4014,3176,1,0
1173,1815,1,2025-04-02 12:00:00,1,1005,3034,9328,4012,3178,1,0
1174,1816,2,2025-05-30 09:00:00,1,1002,3014,9173,4013,3180,1,0
1175,1819,2,2025-02-26 16:00:00,1,1003,3020,9391,4015,3186,1,0
1176,1821,1,2026-01-18 22:00:00,1,1004,3025,9338,4002,3189,1,0
1177,1822,2,2025-01-31 17:00:00,1,1003,3024,9094,4011,3190,1,0
1178,1823,1,2025-08-19 01:00:00,1,1004,3030,9365,4002,3193,1,0
1179,1824,2,2025-07-16 21:00:00,1,1001,3006,9270,4001,3194,1,0
1180,1825,1,2026-02-20 22:00:00,1,1001,3002,9267,4009,3195,1,0
1181,1827,2,2026-03-11 06:00:00,1,1001,3001,9298,4002,3198,1,0
1182,1828,1,2025-11-02 19:00:00,1,1003,3021,9360,4015,3201,1,0
1183,1829,1,2026-02-09 00:00:00,1,1003,3024,9352,4011,3202,1,0
1184,1830,2,2025-03-02 08:00:00,1,1003,3023,9050,4003,3204,1,0
1185,1831,1,2025-01-19 08:00:00,1,1005,3039,9388,4004,3206,1,0
1186,1832,2,2025-08-30 16:00:00,1,1002,3009,9065,4009,3208,1,0
1187,1833,1,2025-05-31 08:00:00,1,1002,3012,9042,4006,3210,1,0
1188,1834,2,2025-07-03 22:00:00,1,1004,3025,9103,4012,3212,1,0
1189,1835,2,2025-09-10 11:00:00,1,1001,3008,9012,4008,3213,1,0
1190,1837,1,2025-08-07 18:00:00,1,1001,3002,9352,4011,3216,1,0
1191,1839,1,2025-03-31 04:00:00,1,1003,3023,9123,4001,3221,1,0
1192,1840,1,2025-09-02 10:00:00,1,1004,3030,9257,4013,3222,1,0
1193,1841,2,2025-01-28 03:00:00,1,1001,3001,9179,4011,3225,1,0
1194,1843,1,2025-06-29 12:00:00,1,1001,3007,9131,4006,3230,1,0
1195,1844,2,2026-01-04 00:00:00,1,1004,3030,9255,4008,3231,1,0
1196,1846,2,2025-02-11 23:00:00,1,1001,3002,9048,4002,3235,1,0
1197,1849,2,2026-03-19 15:00:00,1,1001,3007,9298,4012,3242,1,0
1198,1850,2,2025-08-22 23:00:00,1,1003,3018,9235,4008,3246,1,0
1199,1852,1,2025-12-27 15:00:00,1,1004,3025,9084,4010,3248,1,0
1200,1853,1,2025-08-24 08:00:00,1,1003,3021,9182,4011,3251,1,0
1201,1854,1,2026-02-10 18:00:00,1,1001,3006,9239,4004,3253,1,0
1202,1855,1,2025-09-11 06:00:00,1,1001,3005,9017,4007,3254,1,0
1203,1856,2,2026-01-05 22:00:00,1,1002,3016,9178,4002,3258,1,0
1204,1857,1,2026-01-24 16:00:00,1,1003,3019,9113,4014,3260,1,0
1205,1862,2,2025-06-22 23:00:00,1,1004,3031,9295,4015,3269,1,0
1206,1863,1,2025-12-18 04:00:00,1,1005,3039,9333,4012,3270,1,0
1207,1864,2,2025-07-10 00:00:00,1,1001,3006,9217,4008,3271,1,0
1208,1866,1,2025-07-01 10:00:00,1,1001,3003,9201,4013,3275,1,0
1209,1867,1,2026-03-27 10:00:00,1,1004,3031,9324,4004,3276,1,0
1210,1868,1,2025-05-06 16:00:00,1,1002,3014,9008,4003,3278,1,0
1211,1871,1,2026-01-29 08:00:00,1,1001,3006,9338,4003,3284,1,0
1212,1873,2,2025-07-05 19:00:00,1,1001,3004,9290,4013,3288,1,0
1213,1874,2,2025-06-10 04:00:00,1,1005,3036,9170,4007,3289,1,0
1214,1875,2,2025-08-10 09:00:00,1,1004,3027,9261,4007,3291,1,0
1215,1880,1,2025-10-14 07:00:00,1,1001,3005,9192,4012,3302,1,0
1216,1881,2,2025-01-01 00:00:00,1,1001,3003,9369,4012,3304,1,0
1217,1882,2,2026-02-02 22:00:00,1,1001,3007,9184,4006,3307,1,0
1218,1884,2,2025-04-11 14:00:00,1,1001,3003,9159,4006,3310,1,0
1219,1885,2,2025-04-16 03:00:00,1,1005,3033,9066,4014,3313,1,0
1220,1886,1,2025-09-10 18:00:00,1,1004,3029,9050,4006,3316,1,0
1221,1887,2,2025-12-21 18:00:00,1,1005,3038,9354,4015,3319,1,0
1222,1888,1,2026-03-29 13:00:00,1,1004,3030,9101,4005,3321,1,0
1223,1890,1,2025-11-25 18:00:00,1,1005,3033,9077,4008,3324,1,0
1224,1891,1,2025-02-16 04:00:00,1,1003,3024,9315,4014,3326,1,0
1225,1892,2,2025-08-07 10:00:00,1,1001,3002,9033,4014,3328,1,0
1226,1894,2,2025-02-11 18:00:00,1,1005,3033,9325,4004,3332,1,0
1227,1897,1,2025-12-22 09:00:00,1,1005,3037,9081,4014,3337,1,0
1228,1898,2,2025-07-12 12:00:00,1,1005,3037,9369,4006,3338,1,0
1229,1899,1,2025-10-04 04:00:00,1,1003,3017,9300,4013,3340,1,0
1230,1900,2,2026-02-01 06:00:00,1,1001,3004,9006,4015,3342,1,0
1231,1901,2,2025-05-31 07:00:00,1,1005,3040,9142,4009,3343,1,0
1232,1902,2,2025-09-16 05:00:00,1,1004,3031,9136,4002,3344,1,0
1233,1904,2,2025-12-19 08:00:00,1,1003,3024,9079,4007,3349,1,0
1234,1906,2,2025-01-13 10:00:00,1,1003,3022,9314,4015,3352,1,0
1235,1907,2,2026-03-22 09:00:00,1,1001,3006,9359,4006,3353,1,0
1236,1908,2,2026-03-22 22:00:00,1,1005,3037,9107,4009,3354,1,0
1237,1910,1,2025-08-22 21:00:00,1,1004,3028,9317,4011,3358,1,0
1238,1911,1,2025-06-16 11:00:00,1,1005,3038,9371,4007,3359,1,0
1239,1912,1,2026-02-24 06:00:00,1,1003,3023,9388,4005,3361,1,0
1240,1913,1,2025-06-16 18:00:00,1,1004,3030,9106,4003,3362,1,0
1241,1914,2,2025-03-05 16:00:00,1,1003,3020,9148,4006,3365,1,0
1242,1915,1,2025-12-01 14:00:00,1,1001,3006,9215,4009,3366,1,0
1243,1916,1,2025-08-24 09:00:00,1,1002,3009,9036,4008,3367,1,0
1244,1917,1,2025-03-11 23:00:00,1,1001,3003,9355,4006,3370,1,0
1245,1918,2,2025-04-23 00:00:00,1,1004,3028,9043,4014,3372,1,0
1246,1919,1,2025-10-20 00:00:00,1,1001,3004,9103,4012,3374,1,0
1247,1921,2,2025-10-01 01:00:00,1,1004,3030,9169,4007,3378,1,0
1248,1922,2,2025-06-17 18:00:00,1,1002,3011,9155,4009,3380,1,0
1249,1923,1,2025-06-20 23:00:00,1,1003,3020,9260,4006,3381,1,0
1250,1925,1,2026-02-21 17:00:00,1,1002,3011,9344,4011,3383,1,0
1251,1931,2,2025-05-25 19:00:00,1,1001,3008,9130,4003,3396,1,0
1252,1933,1,2025-01-16 07:00:00,1,1002,3010,9153,4008,3398,1,0
1253,1934,1,2026-03-12 05:00:00,1,1002,3015,9058,4007,3399,1,0
1254,1935,2,2025-12-21 15:00:00,1,1004,3027,9327,4012,3402,1,0
1255,1936,2,2025-01-12 17:00:00,1,1002,3015,9170,4002,3403,1,0
1256,1937,2,2025-06-10 19:00:00,1,1003,3022,9238,4002,3404,1,0
1257,1938,2,2025-01-05 06:00:00,1,1001,3001,9119,4014,3406,1,0
1258,1939,2,2025-11-10 01:00:00,1,1001,3008,9007,4013,3407,1,0
1259,1940,1,2025-12-20 06:00:00,1,1002,3016,9117,4008,3408,1,0
1260,1942,2,2025-01-12 15:00:00,1,1004,3028,9053,4006,3411,1,0
1261,1944,2,2025-04-21 06:00:00,1,1002,3009,9256,4007,3413,1,0
1262,1945,2,2025-05-02 04:00:00,1,1003,3022,9116,4009,3415,1,0
1263,1946,1,2026-01-06 08:00:00,1,1003,3019,9169,4012,3416,1,0
1264,1947,1,2025-07-29 04:00:00,1,1005,3037,9213,4009,3421,1,0
1265,1948,1,2025-06-03 11:00:00,1,1002,3012,9047,4003,3422,1,0
1266,1949,1,2025-03-18 05:00:00,1,1003,3023,9242,4004,3423,1,0
1267,1950,2,2025-02-20 08:00:00,1,1004,3025,9379,4013,3425,1,0
1268,1952,1,2025-03-12 19:00:00,1,1001,3007,9091,4006,3429,1,0
1269,1953,2,2026-01-02 05:00:00,1,1002,3016,9309,4008,3433,1,0
1270,1954,1,2025-08-22 05:00:00,1,1005,3039,9208,4007,3434,1,0
1271,1955,2,2026-02-23 19:00:00,1,1003,3018,9039,4007,3436,1,0
1272,1957,1,2025-09-12 07:00:00,1,1005,3034,9160,4002,3439,1,0
1273,1960,2,2025-11-06 01:00:00,1,1005,3039,9375,4013,3444,1,0
1274,1961,2,2025-01-25 04:00:00,1,1004,3031,9276,4006,3446,1,0
1275,1963,2,2025-03-25 22:00:00,1,1002,3014,9207,4005,3448,1,0
1276,1964,1,2025-10-04 15:00:00,1,1004,3030,9106,4013,3449,1,0
1277,1966,2,2025-04-26 23:00:00,1,1003,3018,9239,4004,3451,1,0
1278,1968,1,2025-01-20 23:00:00,1,1003,3017,9056,4009,3454,1,0
1279,1971,1,2025-05-27 02:00:00,1,1003,3024,9166,4010,3458,1,0
1280,1972,1,2025-08-01 12:00:00,1,1001,3008,9081,4003,3460,1,0
1281,1973,2,2025-06-02 09:00:00,1,1002,3012,9321,4011,3462,1,0
1282,1975,1,2025-05-06 08:00:00,1,1003,3021,9157,4009,3467,1,0
1283,1976,2,2025-11-17 06:00:00,1,1003,3021,9103,4008,3468,1,0
1284,1977,1,2025-12-28 18:00:00,1,1001,3004,9353,4015,3470,1,0
1285,1978,1,2025-04-15 05:00:00,1,1003,3024,9169,4007,3471,1,0
1286,1980,2,2026-02-22 18:00:00,1,1005,3034,9392,4009,3474,1,0
1287,1982,1,2025-11-06 04:00:00,1,1002,3009,9030,4011,3478,1,0
1288,1983,1,2025-04-10 01:00:00,1,1001,3007,9133,4013,3479,1,0
1289,1984,1,2026-01-08 01:00:00,1,1001,3007,9384,4004,3481,1,0
1290,1985,2,2025-07-12 01:00:00,1,1003,3021,9037,4005,3482,1,0
1291,1988,1,2025-08-13 18:00:00,1,1001,3008,9015,4003,3488,1,0
1292,1989,1,2025-06-08 02:00:00,1,1001,3008,9034,4015,3489,1,0
1293,1990,1,2026-03-21 10:00:00,1,1005,3034,9042,4004,3490,1,0
1294,1991,1,2025-04-22 16:00:00,1,1003,3024,9171,4006,3491,1,0
1295,1992,1,2025-01-12 01:00:00,1,1005,3034,9168,4004,3492,1,0
1296,1993,1,2025-10-17 09:00:00,1,1005,3033,9360,4014,3493,1,0
1297,1995,2,2025-08-12 21:00:00,1,1004,3026,9039,4011,3497,1,0
1298,1998,2,2025-09-24 23:00:00,1,1003,3022,9383,4007,3502,1,0
1299,2000,1,2025-10-20 18:00:00,1,1001,3001,9109,4008,3508,1,0
1300,2003,2,2026-02-07 07:00:00,1,1003,3022,9243,4005,3515,1,0
1301,2004,2,2025-09-13 08:00:00,1,1005,3034,9096,4003,3517,1,0
1302,2006,1,2025-03-25 07:00:00,1,1003,3019,9390,4008,3519,1,0
1303,2008,2,2025-04-21 21:00:00,1,1004,3031,9196,4005,3522,1,0
1304,2009,1,2025-02-25 16:00:00,1,1002,3016,9221,4007,3523,1,0
1305,2011,2,2025-11-03 06:00:00,1,1001,3002,9347,4004,3527,1,0
1306,2013,1,2025-11-17 13:00:00,1,1004,3027,9368,4015,3531,1,0
1307,2014,1,2025-02-02 13:00:00,1,1002,3013,9050,4004,3532,1,0
1308,2017,2,2025-03-10 17:00:00,1,1004,3025,9290,4015,3537,1,0
1309,2018,2,2025-05-16 23:00:00,1,1001,3003,9241,4006,3540,1,0
1310,2019,1,2025-03-16 22:00:00,1,1002,3014,9382,4011,3541,1,0
1311,2020,1,2025-03-18 20:00:00,1,1005,3040,9045,4014,3542,1,0
1312,2021,2,2025-11-16 10:00:00,1,1004,3030,9012,4015,3543,1,0
1313,2026,1,2025-09-13 16:00:00,1,1001,3005,9278,4014,3552,1,0
1314,2027,2,2025-11-13 21:00:00,1,1001,3007,9356,4009,3553,1,0
1315,2029,2,2025-07-12 04:00:00,1,1005,3036,9240,4004,3558,1,0
1316,2030,1,2026-01-21 20:00:00,1,1002,3016,9289,4012,3560,1,0
1317,2033,2,2025-07-30 17:00:00,1,1001,3001,9078,4014,3566,1,0
1318,2034,2,2025-08-06 18:00:00,1,1005,3037,9248,4005,3567,1,0
1319,2035,2,2025-03-23 21:00:00,1,1003,3022,9131,4006,3570,1,0
1320,2036,2,2026-03-16 17:00:00,1,1002,3014,9390,4014,3572,1,0
1321,2038,1,2025-01-02 22:00:00,1,1005,3033,9341,4012,3576,1,0
1322,2039,2,2025-08-20 11:00:00,1,1001,3004,9381,4004,3577,1,0
1323,2040,2,2025-12-22 20:00:00,1,1003,3019,9277,4002,3578,1,0
1324,2044,1,2025-03-13 04:00:00,1,1001,3001,9346,4002,3588,1,0
1325,2046,2,2026-02-27 03:00:00,1,1004,3026,9297,4011,3591,1,0
1326,2047,1,2025-06-14 13:00:00,1,1001,3001,9049,4006,3592,1,0
1327,2048,2,2025-03-05 11:00:00,1,1001,3003,9372,4007,3594,1,0
1328,2049,2,2026-01-19 04:00:00,1,1005,3039,9316,4013,3596,1,0
1329,2050,2,2025-03-05 19:00:00,1,1001,3006,9204,4014,3597,1,0
1330,2051,2,2025-01-08 05:00:00,1,1003,3018,9088,4004,3600,1,0
1331,2052,2,2025-02-17 19:00:00,1,1001,3008,9008,4005,3602,1,0
1332,2054,1,2026-01-21 12:00:00,1,1002,3010,9117,4005,3606,1,0
1333,2057,2,2025-09-09 19:00:00,1,1001,3001,9373,4009,3612,1,0
1334,2062,1,2026-02-23 09:00:00,1,1004,3031,9010,4012,3621,1,0
1335,2063,2,2025-01-17 13:00:00,1,1003,3018,9138,4006,3623,1,0
1336,2066,2,2025-01-17 05:00:00,1,1003,3024,9033,4006,3631,1,0
1337,2067,1,2025-07-11 09:00:00,1,1001,3008,9027,4015,3633,1,0
1338,2068,1,2025-11-15 05:00:00,1,1002,3010,9370,4002,3635,1,0
1339,2070,1,2025-11-05 20:00:00,1,1004,3032,9171,4014,3638,1,0
1340,2071,1,2025-07-21 07:00:00,1,1004,3028,9266,4002,3640,1,0
1341,2073,1,2025-01-14 00:00:00,1,1005,3036,9357,4014,3643,1,0
1342,2074,1,2025-08-25 03:00:00,1,1004,3032,9257,4007,3645,1,0
1343,2075,1,2026-03-17 01:00:00,1,1005,3035,9379,4012,3646,1,0
1344,2076,1,2025-03-20 21:00:00,1,1002,3013,9124,4010,3647,1,0
1345,2078,1,2025-07-03 01:00:00,1,1005,3038,9075,4006,3650,1,0
1346,2079,1,2026-03-15 14:00:00,1,1004,3026,9249,4007,3651,1,0
1347,2081,1,2025-03-30 21:00:00,1,1002,3012,9286,4002,3654,1,0
1348,2082,2,2025-05-30 08:00:00,1,1005,3040,9346,4007,3655,1,0
1349,2083,2,2025-10-09 13:00:00,1,1003,3023,9095,4002,3656,1,0
1350,2084,1,2025-03-31 05:00:00,1,1005,3036,9377,4014,3657,1,0
1351,2085,1,2025-10-13 13:00:00,1,1001,3007,9063,4012,3658,1,0
1352,2086,1,2025-07-30 18:00:00,1,1003,3018,9087,4005,3660,1,0
1353,2090,2,2026-02-17 23:00:00,1,1004,3026,9324,4003,3666,1,0
1354,2091,1,2025-01-30 05:00:00,1,1002,3016,9152,4008,3667,1,0
1355,2092,2,2025-12-17 09:00:00,1,1001,3006,9187,4009,3669,1,0
1356,2093,2,2025-08-04 20:00:00,1,1002,3010,9249,4003,3671,1,0
1357,2094,2,2026-01-29 02:00:00,1,1004,3031,9396,4002,3672,1,0
1358,2095,1,2026-03-15 13:00:00,1,1001,3005,9279,4010,3675,1,0
1359,2097,1,2026-02-12 11:00:00,1,1005,3036,9202,4007,3679,1,0
1360,2098,1,2026-02-20 05:00:00,1,1005,3033,9205,4005,3680,1,0
1361,2099,1,2025-05-02 04:00:00,1,1001,3003,9336,4014,3682,1,0
1362,2101,1,2025-06-11 20:00:00,1,1003,3018,9259,4012,3684,1,0
1363,2102,1,2025-03-15 06:00:00,1,1005,3033,9383,4001,3686,1,0
1364,2103,1,2025-06-12 00:00:00,1,1005,3035,9076,4005,3688,1,0
1365,2104,1,2026-01-12 13:00:00,1,1001,3008,9241,4014,3689,1,0
1366,2105,2,2025-05-23 11:00:00,1,1002,3016,9002,4001,3690,1,0
1367,2106,1,2025-06-11 15:00:00,1,1001,3002,9213,4005,3695,1,0
